"PointID","SiteType","Easting","Northing","PublicRelease"
"SA-0043","GW","240777","3755558","true"
"NM-02486","GW","675294","3609390","false"
"HS-064","GW","290436","3671828","true"
"NM-26811","GW","169106","3653720","true"
"NM-24781","GW","408284","3944960","false"
"NM-12026","GW","631406","3668320","false"
"NM-20733","GW","635428","3852700","false"
"NM-02000","GW","134360","3555880","false"
"NM-27894","GW","568683","3820450","false"
"NM-04974","GW","343901","3558550","false"
"NM-10061","GW","283019","3639700","false"
"NM-25106","GW","340675","3956850","false"
"NM-23287","GW","290586","3900980","false"
"QY-0982","GW","656267","3878060","true"
"WL-0118","GW","578399","3572831","true"
"NM-15653","GW","326657","3747050","false"
"NM-19360","GW","669006","3826350","false"
"ED-0213","GW","576729","3584850","true"
"NM-20484","GW","142058","3851980","false"
"NM-12825","GW","660764","3682750","false"
"SB-0183","GW","500663","3433850","false"
"NM-20485","GW","601401","3845610","false"
"NM-21510","GW","403395","3875810","false"
"NM-23805","GW","638375","3915950","false"
"NM-00361","GW","280941","3627520","false"
"NM-25895","GW","664825","4003990","false"
"NM-19903","GW","604399","3834640","false"
"NM-18050","GW","661957","3800650","false"
"BC-0293","GW","375243","3885510","true"
"NM-06130","GW","311929","3577080","false"
"SM-1029","SP","430603","3632921","true"
"HS-012","GW","289524","3667924","true"
"PC-038","GW","370917","3907656","true"
"NM-03457","GW","669516","3905720","false"
"NM-00026","GW","489039","3542390","false"
"TV-194","GW","442432","4026017","true"
"NM-16958","GW","545041","3779830","false"
"NM-20918","GW","384321","3856740","false"
"NM-22084","GW","373161","3883540","false"
"NM-05199","GW","168320","3566160","false"
"DA-0140","GW","338411","3549660","true"
"QY-0378","GW","634312","3902600","true"
"NM-20582","GW","416069","3848300","false"
"AH-055","GW","437700","4041845","true"
"NM-07417","GW","618617","3602430","false"
"NM-23501","GW","368696","3907460","false"
"EB-143","GW","413896","3948821","true"
"NM-26083","GW","240615","4023040","false"
"NM-05170","GW","674215","3561770","false"
"SB-0156","GW","515347","3470650","false"
"SB-0470","GW","495788","3507031","false"
"NM-16604","GW","206388","3778720","false"
"NM-13442","GW","623051","3691650","false"
"BC-0235","GW","374859","3886090","true"
"NM-17261","GW","645650","3785750","false"
"TO-0308","GW","401354","3851020","true"
"NM-18194","GW","639405","3802850","false"
"MI-0318","SP","456789","3963477","true"
"NM-10352","GW","632641","3642120","false"
"NM-21460","GW","188582","3878280","false"
"SM-1072","SP","448637","3629250","true"
"SB-0849","GW","459867","3542590","false"
"NM-25619","GW","402451","3983850","false"
"NM-09235","GW","555356","3627770","false"
"NM-13493","GW","629972","3692200","false"
"NM-23630","GW","362246","3910270","false"
"NM-01611","GW","297398","4017770","false"
"BW-0933","SP","538231","4022400","true"
"NM-23643","GW","357579","3910620","false"
"SM-4044","PS","429858","3628687","true"
"NM-17977","GW","650068","3799220","false"
"NM-17620","GW","639861","3791140","false"
"NM-13439","GW","623051","3691620","false"
"NM-06122","GW","334499","3576570","false"
"NM-15307","GW","647215","3739430","false"
"SM-1069","SP","440129","3622956","true"
"NM-17769","GW","632013","3794270","false"
"NM-25987","GW","418529","4008210","false"
"BW-0467","GW","375554","3541750","true"
"NM-04705","GW","233992","3556460","false"
"NM-23779","GW","637678","3915320","false"
"NM-11629","GW","618938","3662180","false"
"NM-07921","GW","675575","3611180","false"
"NM-05183","GW","226014","3564160","false"
"NM-00579","GW","653550","3661280","false"
"NM-13754","GW","548261","3694660","false"
"SM-0065","GW","449344","3630348","true"
"NM-14887","GW","415586","3722740","false"
"SB-0789","GW","471297","3425793","false"
"BC-0247","GW","377844","3892010","true"
"TV-228","GW","441481","4025615","true"
"NM-03553","GW","674969","3972810","false"
"NM-27176","ES","491228","4070140","true"
"NM-04061","GW","254701","3533930","false"
"NM-19827","GW","404245","3833320","false"
"NM-01619","GW","284774","4021160","false"
"ED-0369","GW","590089","3546160","true"
"NM-21963","GW","390668","3881900","false"
"NM-05875","GW","637719","3571800","false"
"WL-0302","GW","357164","3801396","false"
"NM-05935","GW","584107","3571440","false"
"NM-02192","GW","270740","3567463","false"
"NM-17332","GW","673949","3786820","false"
"NM-00847","GW","311549","3732100","false"
"NM-21550","GW","347569","3877420","false"
"NM-01705","GW","576056","4069730","false"
"NM-13536","GW","274735","3694350","false"
"NM-18309","GW","632283","3804130","false"
"NM-07304","GW","338718","3599820","false"
"NM-23576","GW","356243","3909160","false"
"NM-15842","GW","326638","3751610","false"
"NM-27906","GW","339575","3828540","false"
"SR-0004","SP","519990","3545090","true"
"NM-19033","GW","670444","3817480","false"
"NM-25882","GW","469517","4001660","false"
"NM-25004","GW","156455","3955870","false"
"QU-106","GW","446869","4062297","true"
"NM-11754","GW","559664","3663640","false"
"TO-0195","GW","441296","3833480","true"
"TB-0114","GW","401487","3705482","true"
"NM-08154","GW","561533","3613310","false"
"NM-15605","GW","543154","3744460","false"
"QY-0769","GW","617493","3854460","true"
"NM-24216","GW","174828","3936630","false"
"SA-0200","GW","267360","3704376","true"
"NM-14216","GW","548110","3699030","false"
"NM-17402","GW","548770","3786500","false"
"NM-00649","GW","631301","3685370","false"
"NM-07995","GW","311415","3612280","false"
"NM-17492","GW","674996","3789670","false"
"NM-26723","GW","591777","4083540","false"
"TO-0110","GW","409421","3825290","true"
"BC-0433","GW","347304","3879222","false"
"QU-548","SP","442422","4060374","true"
"SM-0246","GW","483389","3637731","true"
"NM-24535","GW","174006","3944780","false"
"EB-564","GW","417454","3963201","true"
"NM-03472","GW","650787","3913310","false"
"NM-13849","GW","549343","3695250","false"
"SA-0492","GW","187366","3758980","true"
"NM-18623","GW","679653","3809700","false"
"NM-09991","GW","131249","3643030","false"
"NM-22783","GW","389158","3891010","false"
"NM-01816","GW","117516","3529190","false"
"NM-21164","GW","560410","3864960","false"
"BW-0496","GW","387169","3732610","true"
"NM-23788","GW","638229","3915580","false"
"NM-25504","GW","403265","3978170","false"
"NM-02409","GW","566569","3588640","false"
"NM-22882","GW","387605","3892350","false"
"NM-27855","GW","560389","3809980","false"
"NM-11432","GW","648506","3660030","false"
"NM-08412","GW","556847","3617280","false"
"SB-0369","GW","483795","3529949","false"
"TO-0347","GW","400053","3867120","true"
"ED-0250","GW","578779","3579200","true"
"CP-0010","GW","679621","3807204","true"
"SB-0184","GW","500689","3433881","false"
"NM-26270","GW","666894","4039300","false"
"NM-01426","GW","477470","3936480","false"
"MI-0110","GW","548836","3916663","true"
"NM-03270","GW","341458","3846170","false"
"JM-055","GW","318701","3645600","true"
"NM-16532","GW","571159","3773120","false"
"QY-0267","GW","626860","3895120","true"
"NM-06711","GW","676105","3588490","false"
"NM-04662","GW","237702","3555840","false"
"NM-11182","GW","559283","3653880","false"
"NM-05549","GW","592079","3566580","false"
"QU-520","SP","441561","4060015","true"
"NM-16644","GW","638910","3775820","false"
"NM-02328","GW","329841","3578060","false"
"NM-01557","GW","534927","3984140","false"
"NM-20616","GW","596049","3849160","false"
"UC-0041","GW","669138","4022529","false"
"NM-25497","GW","589451","3977440","false"
"AR-0520","PS","213703","4068620","true"
"NM-20649","GW","566227","3849940","false"
"NM-24831","GW","225343","3949560","false"
"NM-10614","GW","441166","3645650","false"
"NM-25325","GW","599472","3968860","false"
"NM-02410","GW","279975","3591115","false"
"NM-15903","GW","658630","3753730","false"
"NM-16537","GW","672277","3774610","false"
"NM-10141","GW","555008","3638800","false"
"NM-16060","GW","670226","3758950","false"
"NM-27570","GW","644976","3792890","false"
"SB-0427","GW","482685","3525702","false"
"NM-04779","GW","677230","3555670","false"
"NM-12238","GW","291006","3672780","false"
"NM-10604","GW","559099","3645530","false"
"AR-0193","GW","239470","4087680","true"
"NM-05261","GW","220371","3565890","false"
"NM-16627","GW","659408","3776110","false"
"EB-492","ES","420204","3949898","true"
"NM-10707","GW","639949","3647150","false"
"BW-0672","GW","377738","3808250","true"
"NM-23657","GW","369626","3910620","false"
"SM-3022","PS","430273","3619346","true"
"NM-21903","GW","368599","3881580","false"
"EB-107","GW","412977","3954837","true"
"NM-04927","GW","137798","3563130","false"
"SA-0112","GW","234542","3768235","true"
"NM-23376","GW","651683","3902110","false"
"NM-10120","GW","554230","3638480","false"
"TB-0317","GW","406932","3649768","true"
"NM-21355","GW","595768","3871150","false"
"SD-0232","GW","393943","3879290","true"
"NM-11348","GW","673224","3658830","false"
"NM-16694","GW","304638","3777770","false"
"NM-08439","GW","408321","3617910","false"
"NM-18894","GW","570952","3811520","false"
"NM-07771","GW","228707","3611380","false"
"NM-08035","GW","607458","3611540","false"
"HS-049","GW","289965","3667714","true"
"NM-24628","GW","411320","3941690","false"
"NM-05513","GW","223668","3569500","false"
"NM-21032","GW","637244","3860400","false"
"NM-21022","GW","377985","3859750","false"
"NM-01316","GW","642722","3908970","false"
"NM-24278","GW","476379","3932630","false"
"NM-05383","GW","186007","3568900","false"
"NM-09760","GW","223443","3636930","false"
"NM-28406","GW","633561","3571193","true"
"NM-17473","GW","589598","3787880","false"
"QU-007","GW","449270","4065524","true"
"NM-27826","GW","557435","3804690","false"
"NM-24042","GW","656069","3926130","false"
"NM-11031","GW","680448","3652590","false"
"QU-045","GW","448183","4062171","true"
"NM-19186","GW","637246","3820990","false"
"NM-23558","GW","676925","3909410","false"
"NM-10940","GW","555285","3649580","false"
"NM-16570","GW","588424","3773880","false"
"SO-0104","GW","369662","3812950","true"
"WL-0271","GW","330176","3570930","true"
"DE-0070","GW","540561","3592736","false"
"NM-17887","GW","611813","3796870","false"
"NM-11401","GW","286067","3660280","false"
"QY-0933","GW","584352","3876960","true"
"NM-28088","GW","234009","3904440","false"
"NM-07043","GW","667642","3594530","false"
"TO-0398","GW","404218","3877290","true"
"NM-19615","GW","177872","3834980","false"
"NM-13172","GW","139269","3693660","false"
"NM-11395","GW","284998","3660060","false"
"NM-12448","GW","614999","3675200","false"
"NM-22819","GW","236124","3894730","false"
"NM-19594","GW","660623","3830460","false"
"NM-11003","GW","651746","3651830","false"
"SD-0246","GW","376029","3891130","true"
"SB-0602","GW","481331","3429865","false"
"NM-10108","GW","283816","3640480","false"
"DE-0117","GW","672785","3616083","false"
"NM-24865","GW","407720","3946350","false"
"NM-27209","GW","167377","3490620","false"
"PP-070","GW","436940","4003569","true"
"NM-26815","GW","212709","3773310","true"
"DE-0100","GW","639339","3568956","false"
"ED-0120","GW","566590","3588410","true"
"NM-12988","GW","137319","3690710","false"
"TV-301","GW","443954","4020825","true"
"UC-0079","GW","669227","3972488","true"
"PC-106","GW","370120","3910216","true"
"NM-25560","GW","403450","3981340","false"
"NM-13080","GW","138314","3692370","false"
"NM-10524","GW","550951","3644470","false"
"NM-00789","GW","441355","3707030","false"
"NM-24214","GW","235273","3934600","false"
"NM-16021","GW","620346","3756550","false"
"WS-016","GW","392162","3637804","true"
"DE-0186","GW","611751","3599954","false"
"AH-030","GW","438973","4041635","true"
"NM-06019","GW","567954","3573130","false"
"AR-0058","GW","235190","4084200","true"
"NM-06276","GW","362688","3579690","false"
"NM-12445","GW","673703","3675630","false"
"NM-11769","GW","559689","3663770","false"
"NM-15748","GW","243590","3751360","false"
"NM-22178","GW","382643","3884250","false"
"NM-06823","GW","670112","3590600","false"
"NM-08763","GW","205487","3626690","false"
"NM-13583","GW","549331","3692600","false"
"TV-181","GW","443750","4025324","true"
"NM-06731","GW","339352","3588700","false"
"NM-06940","GW","545690","3591200","false"
"NM-13886","GW","622732","3696450","false"
"NM-23626","GW","187852","3914500","false"
"NM-05037","GW","680063","3560030","false"
"NM-02693","GW","534293","3648130","false"
"NM-06562","GW","488116","3584020","false"
"NM-20686","GW","420616","3850880","false"
"NM-00512","GW","669310","3650290","false"
"NM-00389","GW","305601","3630940","false"
"MI-0002","GW","457126","3881155","true"
"NM-04752","GW","680879","3555390","false"
"NM-06636","GW","642186","3586900","false"
"NM-19352","GW","518195","3824430","false"
"AR-0084","GW","237693","4086178","true"
"NM-27223","GW","568794","3545730","false"
"DE-0052","GW","590085","3558985","false"
"NM-11084","GW","628940","3652850","false"
"SB-0215","GW","475185","3532060","false"
"NM-26376","GW","581729","4054840","false"
"MI-0270","GW","585097","3953297","true"
"NM-14738","GW","571683","3717010","false"
"CX-0070","GW","574897","4024220","true"
"NM-04366","GW","266458","3547301","false"
"NM-15789","GW","625934","3749540","false"
"NM-18777","GW","666755","3812540","false"
"NM-16052","GW","327068","3758290","false"
"NM-19706","GW","593562","3831260","false"
"NM-04893","GW","267098","3558730","false"
"NM-06807","GW","359221","3589840","false"
"NM-18756","GW","532310","3810790","false"
"NM-03059","GW","675695","3798680","false"
"MI-0200","GW","494475","3940436","true"
"ED-0367","GW","581474","3545000","true"
"NM-22855","GW","655537","3892620","false"
"TO-0324","GW","420863","3850740","true"
"NM-24363","GW","397260","3935590","false"
"NM-25801","GW","604376","3997390","false"
"NM-21275","GW","571295","3868280","false"
"SB-0552","GW","465616","3449114","false"
"NM-09828","GW","560676","3634090","false"
"NM-03078","GW","326632","3802800","false"
"NM-27933","GW","562910","3837040","false"
"NM-15116","GW","673004","3733240","false"
"NM-23640","GW","407470","3909900","false"
"NM-13202","GW","653237","3689060","false"
"NM-07045","GW","220190","3597060","false"
"NM-09010","GW","202779","3629390","false"
"SB-0091","GW","511263","3510115","false"
"NM-16766","GW","678452","3778890","false"
"NM-06191","GW","267423","3579710","false"
"NM-10978","GW","548924","3650040","false"
"NM-12697","GW","655345","3680130","false"
"NM-23476","GW","638973","3906590","false"
"NM-00759","GW","452852","3699450","false"
"NM-14333","GW","546912","3701150","false"
"NM-18108","GW","270135","3803060","false"
"TO-0108","GW","407227","3826530","true"
"NM-24064","GW","402042","3926200","false"
"NM-24908","GW","415526","3947440","false"
"NM-08582","GW","670448","3621260","false"
"NM-21222","GW","356330","3868330","false"
"NM-01241","GW","362982","3892010","false"
"NM-04853","GW","244051","3558940","false"
"NM-25442","GW","401611","3973660","false"
"NM-26812","GW","146814","3701970","true"
"NM-17739","GW","570168","3792550","false"
"NM-01661","GW","313629","4042320","false"
"NM-17900","GW","542251","3796540","false"
"NM-25519","GW","403704","3979390","false"
"NM-11028","GW","653897","3652100","false"
"NM-21638","GW","341998","3878830","false"
"NM-26934","GW","370684","3908311","true"
"NM-22759","GW","238961","3893840","false"
"NM-05888","GW","247985","3573700","false"
"SD-0274","GW","383301","3890230","true"
"NM-10923","GW","275957","3651660","false"
"SM-0076","GW","455411","3639460","true"
