"WellID","WDBID","PointID","counter","ScreenTop","ScreenBottom","ScreenDescription","OBJECTID","GlobalID","SSMA_TimeStamp"
"D724EE34-9B26-44BA-8386-FC91A9952BA5","308","EB-304","0","20","40","","378","65D23239-0564-4CF2-9F31-D3F05297D050","0x00000000002C5359"
"73463C13-2599-ED46-A15A-0D6D64FBC090","","BC-0365","0","500","690","0.05"" perforations","5727","BC06A030-B9F6-3F47-8041-D41B78200C89","0x00000000002C535A"
"C31263EE-9E1F-2A4B-84A7-8E9BAF224AA9","","PC-067","0","160","200","","5368","F244B7C7-0BE2-CD4C-89C6-D43A17D468FC","0x00000000002C535B"
"E77F60D1-298D-406D-B94A-C2A1D4CEF157","","BC-0187","0","405","505","","5159","1F7C3304-EA22-4434-AB1D-D44B46BAA051","0x00000000002C535C"
"1E41E5B3-D1DF-C441-9BBA-E20BAEE7BBF0","","SB-0920","0","680","740","0.032 inch slots","5632","AAA727DF-3522-8847-A538-D44C043F2EB9","0x00000000002C535D"
"195DED4B-6BD9-4919-889B-A607BF4986BF","","QY-0985","0","65","70","","2999","F6629096-CEC1-438D-9CA7-D450B29DA851","0x00000000002C535E"
"DC10417A-EA65-4ACB-89F1-F3F3FCF807DC","312","TV-276","0","270","290","","1184","EF0C3EDE-8782-4B98-8567-D492AC9D43F0","0x00000000002C535F"
"55F887F9-E3C4-4505-B24D-2A669AFA3B76","","TC-239","0","265","280","","2118","866776A7-7DEE-4906-AD1E-D49DDD95E8D6","0x00000000002C5360"
"23A43421-105A-482D-AEA4-A697758DA85D","433","QU-098","0","39","59","","985","E5AEB395-CE0A-43E4-B95C-D4AA6FE4C1AF","0x00000000002C5361"
"93C0A76E-F8BA-4ED6-893D-EFBE75B7A0C1","","NM-25121","0","692","712","","3464","46BBFDC9-5DA0-4246-BCF4-D4AACF674B67","0x00000000002C5362"
"7A3BCE38-D499-48A5-81DE-01424B3BA651","","NM-25118","0","346","368","","3466","C38212F3-1E93-4DE9-8C71-D4C3E32C51AE","0x00000000002C5363"
"E67AADF7-ECD2-4F09-B637-50E6008245B5","","AB-0184","0","789","794","","2708","30F4E703-B702-4EBD-B0C0-D4C9C42F726E","0x00000000002C5364"
"045243FE-9281-4E76-A991-83769B370F4A","33366","EB-657","0","170","300","","702","5CBAD1A6-D48D-4474-8127-D50029FE8BAD","0x00000000002C5365"
"DD4C5A61-5E1F-4897-9733-8D0DEB8C5284","","SO-0203","0","44","49","","3207","D1F62B18-1826-44C3-A39B-D50ABE3ECC48","0x00000000002C5366"
"8EFE0A0B-673D-314F-A464-1A9BE5D1F7C2","","PC-015","0","80","100","","5325","0EEF4E4E-8567-4F49-B60C-D50CB234760D","0x00000000002C5367"
"89BC1296-1E93-46B9-B609-EF931687D0B2","410","EB-406","0","250","595","","463","8A67F1D3-6519-4079-BD76-D50D227D381C","0x00000000002C5368"
"38213188-92DD-48C7-957F-1238529AE432","","TC-267","0","233","250","","2138","FF98CCB4-ECEF-4042-9AAD-D5102C241926","0x00000000002C5369"
"C3B83C0B-4F77-4244-B405-CE33FF3F9D78","","WL-0020","0","120","320","","3853","A3874CBD-7972-435A-B07B-D5210D67DF17","0x00000000002C536A"
"29862621-7897-401F-BBE8-57F6887C8B5D","","NM-01904","0","280","430","","5575","FDDACF25-C3E1-0946-8D46-D52195913CF0","0x00000000002C536B"
"E53AEB8C-9FC9-4ADE-B14E-897D0CF91225","","NM-25053","0","774","784","","3495","19E7AF31-3C3C-4AD5-8D89-D5294EEBFBB9","0x00000000002C536C"
"68DC19C9-6EAE-4943-87D3-BDFDDF862BB8","","NM-26965","0","300","340","","5101","7CEA1C52-CE1E-4EF8-9866-D59B682B930F","0x00000000002C536D"
"EDE6AD0A-9950-4A80-8A11-B1CAF53189F8","","BC-0151","0","270","290","","5122","0FE5CC86-635A-40DA-8E66-D5C3BF07334F","0x00000000002C536E"
"0A12AA63-CDF5-4331-8AFE-801B1216B887","","NM-21780","0","65","105","","3848","3E1BCBB1-248C-45FD-A0AA-D5CFF998C770","0x00000000002C536F"
"0930A01B-CADA-489D-83B8-D3369404985C","33730","SM-0201","0","540","590","","828","4ECC19FB-390E-4D0B-BAC8-D5E044A09AF7","0x00000000002C5370"
"01535DFB-D713-244F-A9A1-E04B9ED102DD","","WL-0286","0","300","302","","5733","4DE4D2E8-B151-624D-81C6-D5E0BE6088D6","0x00000000002C5371"
"784B7266-CAFD-B541-831E-2E6278246422","","PC-027","0","80","100","","5332","F2D135BE-0DF3-8448-B437-D5E10A8B7505","0x00000000002C5372"
"C122A4FF-8AA3-4CD8-88B6-1088DEE2B6C3","","SV-0090","0","200","240","","3386","47EB2094-D1F9-4E0E-8369-D5EFD7B6DC4B","0x00000000002C5373"
"EFE5ED74-F76B-4DF0-A019-497B29DB138F","33394","SM-0041","0","330","370","","769","FEE1C6BA-71B3-4A4B-A2C3-D5F7F501BEE1","0x00000000002C5374"
"1804C956-89DE-415F-A8FB-0AC857123E47","","SO-0138","0","42","47","","3136","42D59AD1-F455-4A4C-82E7-D60470D95E71","0x00000000002C5375"
"FDDC897E-43D0-4399-AE01-CD66B080EA5F","","AR-0054","0","20","25","","3005","A4477DDB-D408-45CA-B085-D6082E5B0854","0x00000000002C5376"
"C6B2D377-4B13-4339-A138-B630522AED92","","NM-21159","0","55","80","","3815","8792E866-A65D-4453-B3FB-D61C6745B5B6","0x00000000002C5377"
"3D73E5D3-D73B-497E-8C31-3FB65D83BD46","","EB-692","0","198","203","","5455","76E2600E-07F5-884D-8A09-D63414AD55D4","0x00000000002C5378"
"07BFEF11-1834-4164-851E-761BA4702182","","NM-26903","0","360","400","","4948","69CAF52C-D61B-405A-BC87-D6425087C4FA","0x00000000002C5379"
"52EA0E73-6E5C-48CE-968E-4E679A9D9DA4","","TV-302","0","1000","1180","","3119","F7E3022C-54D5-43EE-BC6B-D65549D29D82","0x00000000002C537A"
"6A5138FF-309D-4E0A-AFD1-0BF6FF14DD7B","","AB-0157","0","517","547","","2685","87BA9634-747D-4CE5-8757-D67DF3E1293A","0x00000000002C537B"
"1A566D4A-D058-4EE2-9B63-D5ED2ACEA849","342","EB-338","0","580","600","","419","C5EF9B52-615D-4AFA-98A8-D684612CB9A6","0x00000000002C537C"
"4551B9D3-42DD-D448-B52F-81E799DEC80E","","PC-041","0","202","222","","5344","942336FD-DC39-4048-A523-D69D2D6F99CF","0x00000000002C537D"
"093CDAAB-AD2A-44B4-B1D9-B80783155E09","","NM-01691","0","330","341","","3763","D35D689E-E827-49A3-8C7F-D69FB307D250","0x00000000002C537E"
"393FAD87-36D1-4B55-8739-47626EF930C0","","NM-03330","0","39","44","","2822","2ACD272D-9214-4315-A944-D6A1345871D2","0x00000000002C537F"
"CA0D6C82-54E5-4A12-8B59-C3E42E84D9F8","155673","TB-0168","0","110","140","","1295","4EA40F64-8CD8-4784-AC89-D6AB2B18EA3B","0x00000000002C5380"
"45137610-CC42-470F-A911-B740944DBFB3","155525","TB-0058","0","180","200","","1258","CB561628-8DAA-4813-AE6D-D6B3CF4B203C","0x00000000002C5381"
"9D7BE9E9-F953-4738-8DBC-7F553258CCAF","33237","EB-522","0","170","210","","597","DB8495FE-BFAD-4B7C-A4E4-D6B6DA1C472A","0x00000000002C5382"
"7B5BC315-30B4-4675-9FD1-D871A19A1D2B","","NM-26253","0","1575","2047","","3780","77E27E03-0815-4EE4-8F03-D6C1C899F833","0x00000000002C5383"
"6CB0C675-CA6E-4B4D-833A-6E3546F89498","","NM-06901","0","280","360","","5589","6DE588A8-EDB3-E049-ADA2-D6E76CE1A248","0x00000000002C5384"
"AFD3E223-73E4-48E5-940A-FBD87DC0016A","","AB-0025","0","555","616","","2577","1BC9A788-475C-4506-9BB8-D71C0FA2AF05","0x00000000002C5385"
"435544A7-5BDD-48DE-997F-74F6B50C8D22","33293","EB-591","0","570","620","","634","70FD0AFF-7B31-4421-96A7-D7207E7ACF8F","0x00000000002C5386"
"7A6BF1B2-8E2D-42E2-AFC5-A51F77545DD3","401","MG-040","0","120","160","","937","36754B49-1B34-4E9E-A0F1-D7262CA44BE7","0x00000000002C5387"
"1ACEF15A-E2C9-4D10-82D9-9B88530D9680","411","HS-051","0","40","50","","1206","947A2D25-DE7D-481E-A908-D73375544B33","0x00000000002C5388"
"5F231DB8-1D9C-470D-9C18-CD94BFFFF0F5","","SV-0105","0","185","205","","3401","CE205D0A-E8CA-4C2B-B5E7-D74973C0EA59","0x00000000002C5389"
"5C74D71F-D4BE-4BD7-9D95-D7FD0A29CDF9","","AB-0100","0","1460","1500","","2640","B857C06A-C726-4F2B-8CBD-D7620C17D0EB","0x00000000002C538A"
"C1AE76E3-2A26-4802-805F-9D1D4CA233EE","4","EB-003","0","260","300","","4","CCB115A4-76B7-4E0C-829A-D76C187873E1","0x00000000002C538B"
"C2E22F6E-A5D3-44D4-B935-99C5E7ED4737","","NM-24609","0","230","260","","3715","98424A94-ECD7-422E-AC17-D78AF70CA213","0x00000000002C538C"
"8A804FB3-3077-8143-B0DF-8097D6C22B89","","WL-0246","0","60","100","","5675","51F203F0-BCCC-DB4C-B14F-D7B87F3E4C44","0x00000000002C538D"
"32619A63-F945-47CE-BE7F-058696513590","","NM-27195","0","140","160","","2917","0A6A7FE9-EC0B-46C2-B1AB-D7C4BCDFFD33","0x00000000002C538E"
"110DBB5D-ADC7-3446-AE47-A518CB8AE883","","WL-0121","0","230","250","","5454","3685A4CC-A1A7-4A49-BD5F-D7C80FEF4312","0x00000000002C538F"
"3171A0B7-00BC-4D90-AE06-94A3A086451A","","BC-0238","0","510","710","","5728","DBD41F3C-F3BB-E54D-8FEE-D7CA00CFA575","0x00000000002C5390"
"5B82C24E-E20B-4214-AEFE-F7B758B0E056","","NM-01504","0","420","440","","3065","E1BD8340-49AA-4A15-88C3-D7EC7A705CD4","0x00000000002C5391"
"441DAF07-52F9-4F0D-8C7B-7A754B24FD71","155523","TB-0056","0","340","518","","1257","335627D9-64B6-40BA-8DDF-D7F0068E2A3E","0x00000000002C5392"
"E4EA939B-1AB4-4D3F-B69C-45B234CC5B28","","NM-21770","0","200","300","","3847","7C44BBBE-DF13-49D3-8480-D7F0400E7532","0x00000000002C5393"
"D3AC0876-A564-4FAB-A4DC-55AFF23BE8CE","33355","SM-0016","0","210","250","","749","EFE8B3AF-0688-436D-8E9E-D7F53533FDDF","0x00000000002C5394"
"6A98EF55-825B-4F07-BDE7-C1333B512B89","","AS-010","0","65","105","","1505","4E563E60-D142-4FE6-9DDA-D80CF49C81F9","0x00000000002C5395"
"D1A5389D-FBA5-8541-98C6-81A8E5B7AEC1","","PC-016","0","300","345","","5322","290FE41C-5983-7648-9715-D83639AA1DF0","0x00000000002C5396"
"80E877FF-E289-4DD6-918E-9FE5DCDD5B14","","NM-24800","0","37","51","","3639","F1280FE7-1A10-4DFA-8C3F-D8628DD0C45E","0x00000000002C5397"
"108CF161-8AFD-4D34-83BF-C0E3236B196B","33418","SM-0060","0","390","410","","780","37DAF12F-74D2-4036-9D87-D863959CBBC5","0x00000000002C5398"
"C97ECA76-58CC-4371-844E-C6877961CF37","192","TV-172","0","62","92","","1095","91BEBBD7-C4FE-43BA-A458-D86631C44CB9","0x00000000002C5399"
"411D4FE4-DDF3-4F33-92A4-9AA23FCDF560","","BC-0031","0","260","280","","3922","D4CCF578-217D-4457-911B-D869F2DADCE5","0x00000000002C539A"
"5BE5F7B9-3CCA-4D7B-9B69-64D4143EF3AD","","AB-0076","0","175","180","","2617","C931048D-4392-4244-B66D-D87783AEB4BB","0x00000000002C539B"
"D09E2541-02D5-48A1-B6CC-72EDD01A7DCF","469","EB-464","0","340","360","","531","777B024E-06A7-42F5-A40E-D8802A68FB57","0x00000000002C539C"
"F0C95D1F-A207-44EF-AB3E-895D01C2D6C6","","AB-0220","0","715","725","","2739","3D854BBC-EE04-4C22-AACA-D88BAE0FB3F1","0x00000000002C539D"
"EF930E18-215A-AA47-80F3-132E493A62FE","","WL-0123","0","120","121","","5463","CE068ECE-CC06-1348-B42F-D893E4A3658A","0x00000000002C539E"
"102BFEBB-3819-4E46-8BF2-4FA1F36474B6","","NM-26952","0","571","591","","5091","3DBBA318-E8D1-44FF-AADC-D89CF3A3327C","0x00000000002C539F"
"0930A01B-CADA-489D-83B8-D3369404985C","33730","SM-0201","0","674","754","","829","080DD87E-EDF2-4153-A197-D8A1FBEBBB79","0x00000000002C53A0"
"F118E5AD-1D61-4E4E-B42E-24915D4B0918","","NM-01419","0","200","220","","3050","EEC3E984-6EFD-4E55-AB1E-D8B18EA8C2D3","0x00000000002C53A1"
"26CE07C7-BA10-42F3-8B0E-CC76A4484B1D","33312","EB-608","0","1960","1980","","657","75F17C83-BD49-482F-BA67-D8C1A173C733","0x00000000002C53A2"
"BD9ACDEA-B25E-41EA-9502-9FDEC652B332","495","EB-486","0","1021","1336","","570","8A8C017C-FD1F-44EA-B2AE-D8CA50F72F68","0x00000000002C53A3"
"DD897F76-810E-41F1-BE23-E66375A98384","416","EB-412","0","250","270","","471","F4A0D4AB-D23B-4438-9EFB-D8D64EB7926E","0x00000000002C53A4"
"18F15FB6-220A-4D93-943F-CF963018E2B8","","NM-00728","0","55","75","","4957","BF31587B-804F-4910-80ED-D8DD458990CF","0x00000000002C53A5"
"78D727CF-4982-45E9-872B-BEEB40BBB5BC","","NM-24572","0","25","35","","3738","2F418521-9FE3-4CC9-BE94-D8F887393334","0x00000000002C53A6"
"A98DC623-90E7-4F73-950C-5548EBC9B208","","QU-180","0","425","445","","2936","7A55A122-D9EE-42E6-8201-D911CEAF3202","0x00000000002C53A7"
"DF6F3602-BD8D-4361-86F8-4E3D482E989B","","AB-0169","0","190","210","","2696","B95C2F13-10E2-455A-B452-D913789C3E45","0x00000000002C53A8"
"1C18B62C-0F8C-4922-810E-23A032C889FE","","AH-058","0","460","510","","1745","19AE1639-53B2-4DC0-A070-D92D60BB9333","0x00000000002C53A9"
"A1F47094-2F5B-4E2D-A309-64386AC863DC","","NM-24908","0","220","240","","3609","4579AA1A-76CF-4DFE-9A29-D9322986BF46","0x00000000002C53AA"
"8B23EDF3-3090-45A7-A9A5-167B46B34865","","NM-26963","0","180","200","","5099","6094187F-5572-4633-9953-D9501B90EA7A","0x00000000002C53AB"
"7747FFD3-82DB-49F8-BF24-0554F6B4C31D","","SV-0022","0","100","120","","3310","5F54145D-B188-4626-9F1B-D953A7A4230C","0x00000000002C53AC"
"DFE3D8EC-B754-437E-BF57-D227381FCDD4","","SV-0083","0","480","503","","3377","743013E8-C211-4157-9923-D97401BB37B2","0x00000000002C53AD"
"8ECA02E4-6AB3-4F38-ABA4-266B65CE39AF","","NM-24731","0","402","422","","3664","AE4BC99F-B162-400A-AF18-D977B67C7CD9","0x00000000002C53AE"
"CAD2B4D7-149E-4E8F-9409-C691B927D5C5","69","EB-068","0","401","440","","83","7DA1B4E1-E000-4475-9FF8-D97C71C29E0E","0x00000000002C53AF"
"48560988-B0D5-4EE7-A9D0-F8BBFACF9E6B","","BC-0051","0","200","245","","4986","D571378F-CB97-40FE-9635-D9822F0258E0","0x00000000002C53B0"
"B54CCEDC-BFFB-4906-A3CE-17D9A3F91BC9","498","EB-489","0","1000","1900","","578","9592F93C-0ADB-4E34-9A52-D982ABE1F89C","0x00000000002C53B1"
"1ACA981A-099B-4253-888E-6DB5E46EA3E5","","NM-24683","0","200","220","","3683","F0B4AC28-1CCF-416A-86D7-D9904E10055A","0x00000000002C53B2"
"6662EA7A-CFF6-405B-B4FC-257F31DBAB5E","33300","EB-598","0","520","580","","645","3893D0C6-035D-403F-8F3A-D9940C62864E","0x00000000002C53B3"
"F17FF5AB-2124-4399-B545-624632923150","43","UC-0027","0","372","392","","1331","C440F8F0-15FD-4C82-B4CB-D999296BA283","0x00000000002C53B4"
"B2CF637B-8C49-48B9-B923-47C7CE4CAE96","","AB-0181","0","140","200","","2705","3CF5DA1E-1FD2-4CD4-9DC6-D9ADCFC0617E","0x00000000002C53B5"
"99218CFB-8C26-4396-8EC7-B8807A8DC5DC","","QU-004","0","200","210","","1904","7EE20891-4EB2-46CD-A082-D9AE2188843E","0x00000000002C53B6"
"8C6D9CAB-D786-418E-B55C-6DA4CA4C561C","33602","SM-0091","0","660","680","","807","C73E3076-BD63-4385-808B-D9C631EDC54F","0x00000000002C53B7"
"BA8F2918-1017-41A9-AB81-A250F8560AC9","","WL-0039","0","720","730","","5202","359766C5-40CE-1C4E-8429-D9C8BF312FE3","0x00000000002C53B8"
"B8E54263-A883-7149-BC11-8A8918CC9E60","","WL-0153","0","250","350","","5504","751E85DC-95F0-B047-AD30-D9CE77CC0C84","0x00000000002C53B9"
"8943545B-9C61-4048-BF54-8E943A7EADE0","199","EB-198","0","115","135","","262","50EC0F72-5742-45BE-A6FC-DA0355853BCC","0x00000000002C53BA"
"D892AF2C-D47E-4796-8F88-91CF79983289","","NM-25485","0","4766","4798","","3775","B1529EE1-B075-428D-8068-DA0AF6D4F896","0x00000000002C53BB"
"72C06B26-EA64-4E7E-84C0-DBC509097A2C","","SO-0225","0","9","24","","3229","0BEE167F-F171-43D7-B434-DA112EBC5472","0x00000000002C53BC"
"9A1923D7-791D-4163-BA5A-90351839C9DB","","UC-0226","0","273","333","","2844","5800419C-D059-43E5-BF16-DA26969C9386","0x00000000002C53BD"
"87516ACB-A1A9-4047-A94B-B563C35E719A","","NM-24887","0","230","250","","3616","1F5B7DF0-DEA1-41D8-89FD-DA7E8C2212D6","0x00000000002C53BE"
"F114CAE9-6AD7-44F8-9904-C0A86EB806B9","","AS-033","0","240","335","","1526","AAE71520-25B6-47CB-8773-DA7EF887308C","0x00000000002C53BF"
"0C62F9A6-A15A-4155-A57E-922CE6249507","","SO-0234","0","4","19","","3238","FBCA81DD-6380-4EDB-A9D4-DAA444586DE4","0x00000000002C53C0"
"127EC6BE-8505-4502-9B29-0A2D157C88A1","","QU-173","0","460","500","","2539","AF31B8CC-5234-43D8-9803-DAABBA9FBF6E","0x00000000002C53C1"
"3E816E4D-797B-444B-B46A-479BF6F44E2C","33348","EB-640","0","320","340","","688","E3A97542-416B-481E-8EF5-DAB25CCA80BE","0x00000000002C53C2"
"8CCAF058-5BA8-4C76-A141-8BE958B541DA","","SO-0160","0","4","19","","3158","809A13F4-BEB0-411A-B063-DABC0D530B11","0x00000000002C53C3"
"5AB74A95-0BC2-4785-A0C6-52F6A2CCAE1E","","BC-0094","0","75","85","","5031","43D15146-C0A1-4A2F-8FBC-DABDAACEEC36","0x00000000002C53C4"
"25C7F9BD-7E10-432D-878B-AAF87BE5F015","","NM-02539","0","300","340","","5610","27107767-E248-FD4B-A898-DAC93AE14041","0x00000000002C53C5"
"149C4549-41D4-484F-BDB6-393ADFD7D604","","NM-04073","0","340","380","","3105","EA9DC7ED-22EE-463E-9BD9-DB039097DE11","0x00000000002C53C6"
"9488EFF2-AA28-E743-9C70-3695D767C548","","PC-059","0","120","150","","5362","857FFD2C-0AB0-6241-83EA-DB34C2540FCB","0x00000000002C53C7"
"9908CAE6-1317-40F2-B8E7-3035AB0237DC","","NM-26945","0","440","500","","5084","0263481D-26AD-4964-A246-DB3827A2D1F8","0x00000000002C53C8"
"D712D779-6A34-4983-9EF3-2EE8AE13E231","","SV-0129","0","240","260","","3432","3BF8A6E4-E2BE-4320-8B9A-DB57362F8870","0x00000000002C53C9"
"8F87C556-FF3A-4E50-B953-4DC3ED759E1C","","AH-039","0","270","330","","1594","A014D63F-B543-423E-872E-DB66F1B86267","0x00000000002C53CA"
"2F8CD42C-75B3-4482-B39E-45DC4D729110","99","EB-098","0","740","760","","121","27807192-00FF-4C58-BA0D-DB713F480403","0x00000000002C53CB"
"E2888A6D-01C0-4679-96D2-DA2D200CB01D","419","QU-084","0","207","247","","983","0A7FB40E-BE76-4AFB-9800-DBA041B0DD23","0x00000000002C53CC"
"06CA006F-516A-4D6B-81C6-742E848916D3","","AR-0151","0","19","24","","3090","321A8312-274F-4414-B375-DBB971F66777","0x00000000002C53CD"
"0BE447B4-5E61-4F88-A8CB-008A5B94AE6B","","NM-26800","0","730","750","","5453","6A8B25BD-5F25-FC40-BB02-DBD820DB7F1F","0x00000000002C53CE"
"DC3BAEF8-E889-4D47-828C-57F23D567FF6","","NM-25072","0","59","63","","3488","7438BEBE-1061-4A34-A962-DBDEC1DBC2B5","0x00000000002C53CF"
"4BBFF235-ADCB-40C8-A021-9CC7EA36E989","","AB-0043","0","65","70","","2591","8CFB77F3-1B94-4E5F-9368-DBDFF5AA9189","0x00000000002C53D0"
"E4CB746F-DB84-40F1-9D6C-40691FEC4846","33363","SM-0005","0","275","295","","757","255F73AB-7E29-4378-AF41-DBE6B49D8502","0x00000000002C53D1"
"A71BDC76-207F-4B67-8F5B-54D0391CE430","","NM-00037","0","20","518","Open, uncased hole","5681","8C6CEEDB-EE9E-694A-92B0-DBFEE5F6209E","0x00000000002C53D2"
"A9779C27-58A6-7B45-85E4-0CB26B0554F5","","PP-026","0","70","80","","5266","69E2E1C0-2149-9840-AB39-DC23A72A8456","0x00000000002C53D3"
"095FBB71-3ACF-496B-8BD3-52C48C82A7B5","","BC-0069","0","70","100","","5003","F82842CD-39EE-41AD-8E89-DC2B36252FF4","0x00000000002C53D4"
"0205DFEC-B828-4DFD-8D49-1AEAFF60C0B3","261","TV-232","0","60","80","","1143","1B9933BF-4F0B-4618-B506-DC2C6F32088A","0x00000000002C53D5"
"6CA06EE9-4A84-4BE8-8B12-5A86840138B2","","SA-0226","0","160","400","","2856","A55AE1CD-5089-445C-9BDC-DC2E628B7A63","0x00000000002C53D6"
"650871B2-1DA8-5B4E-B3B9-158C3A022AC9","","WL-0258","0","30","110","","5688","CCCA46CE-8AA1-A640-A627-DC40C1A74972","0x00000000002C53D7"
"BFDD3347-4567-4631-B8F9-CA6EDD867808","","NM-26735","0","27","34","","3807","5255B86C-E406-4C07-A934-DC75AA67EE4B","0x00000000002C53D8"
"2E41D15C-2BB9-B749-BCBA-BF706CBD5DC0","","NM-28312","0","220","240","","5497","A29F222D-AAD9-B94D-ADD2-DC7D0F11787A","0x00000000002C53D9"
"F21AE9A1-6839-4811-B08B-BC9AB1A311A2","","NM-02463","0","340","403","","5588","E07A9926-BE05-7F4D-8074-DC80F18D57AD","0x00000000002C53DA"
"EE0FCB37-4D3A-48C8-BE22-D7F2F2683900","325","SA-0019","0","250","350","","855","72B6CA64-E227-42EB-ABB9-DC82F66B5113","0x00000000002C53DB"
"EFC62544-C42E-4001-87D0-8267641C3C27","193","TV-173","0","160","200","","1096","762927BD-8395-4C9C-B207-DC936E4FDBF7","0x00000000002C53DC"
"7E2A9F45-DF74-4615-AE2E-7796024B0183","","EB-697","0","408","420","","2930","DA853027-8A0F-4FDE-9727-DCAC05B140FB","0x00000000002C53DD"
"EF4A38BB-FE28-4E75-92D7-3D402EC446FF","33372","EB-661","0","580","620","","707","A6AD6BAF-2462-4011-9532-DCAD6FA74B26","0x00000000002C53DE"
"7A34736F-0182-40AE-A684-8196750AF52C","","SV-0062","0","420","440","","5192","2427E9F5-C1F0-9444-99FA-DCB7C92C9EFE","0x00000000002C53DF"
"84354BF9-80AF-4845-9922-FED592D0253F","","NM-27235","0","690","705","","4975","446E2416-2D5C-4199-A966-DCCC6B1175DD","0x00000000002C53E0"
"42343E46-11B8-429A-9BC3-70E3CC8D2EF1","308","JM-009","0","90","130","","888","375BDFD6-60DF-4D17-AF74-DCCFA9D187BC","0x00000000002C53E1"
"19CC9502-7C12-4238-97AF-ACE69F766F40","119","EB-118","0","450","490","","151","4196DBCF-73AF-4F48-90C0-DCD1F8688704","0x00000000002C53E2"
"7B3F41EE-A5EE-5E4F-95D1-0D4829E9C33B","","WL-0228","0","75","97","","5650","CBDDC85F-C516-CC46-AEB8-DCE15B61C1E9","0x00000000002C53E3"
"0A67C5AC-975C-4B66-ABFA-BFE3A2760A64","40","EB-039","0","80","400","","42","9DAE0DE2-BB3A-4D0C-941C-DD1CB89AE98C","0x00000000002C53E4"
"8C64A201-8864-45B8-ABB5-E5E8CF5ADD81","33384","EB-673","0","700","780","","722","B38A46BB-EF56-4A12-94E9-DD29F4817119","0x00000000002C53E5"
"737F3D89-07E0-43A7-A652-23FEB9C56B1A","","BC-0120","0","780","800","","5054","2E48A307-2DA7-4353-8FC4-DD433465BBE0","0x00000000002C53E6"
"4A8DC4A3-5009-477B-8CDC-7746AF5D7960","","NM-10271","0","130","165","","3903","84A564B4-A325-4936-BB68-DD5D1CE9A839","0x00000000002C53E7"
"CB3A3CAD-1871-423C-BA3A-5C6C60AD5221","","NM-26881","0","85","125","","3931","845D8CCF-DF82-4953-BB70-DD68AAD3FC57","0x00000000002C53E8"
"019C5AA9-3F5C-4B9D-B53F-9279D826900E","","NM-21461","0","7.5","17.5","","3840","BA719D7A-E791-4A8A-B486-DD797593E382","0x00000000002C53E9"
"84329DED-33F8-48CE-AD10-82335219B9D9","","NM-03387","0","40","45","","2797","9450E690-2B24-43D3-B142-DD9A86002FDA","0x00000000002C53EA"
"B061C12A-99CC-4B7E-8165-307E84A3830F","","SV-0111","0","440","420","","3409","1DB4FD95-461D-4428-9CF0-DD9E4B5F7ABB","0x00000000002C53EB"
"9580A9CD-DBEC-4DF9-B3FF-E5890FD0A16F","","NM-24639","0","90","130","","3706","91B8B0E0-73F3-42C6-8369-DDA179AE93FF","0x00000000002C53EC"
"C561EFDD-92C3-4E7F-BD72-544A023B2378","332","MG-004","0","280","320","","902","E66921EE-F423-4849-80F4-DDA4F48F321A","0x00000000002C53ED"
"5184D03E-5C19-4080-98FB-0E78770809FD","445","EB-440","0","305","315","","504","1682683B-B20E-4708-8BCE-DDB008F51F83","0x00000000002C53EE"
"D81F94B1-1D06-4865-8607-589437E68AE1","","BC-0064","0","320","340","","4998","C8A1A739-E062-4815-AA34-DDB1845F6541","0x00000000002C53EF"
"EA80F27A-28D0-4CF2-AB7E-2BFD286B57C9","484","EB-455","0","250","259","","518","2A7F5E3B-C805-442F-BF00-DDC2F63AD056","0x00000000002C53F0"
"6C563339-DEB6-4FA6-8319-B8E3E3AAA5BB","","BC-0194","0","360","380","","5166","8C9FE39A-45B7-4EE3-8C30-DDCBF9872FFC","0x00000000002C53F1"
"74CC7281-11A8-410B-9B79-480B471A8F56","","SV-0089","0","190","210","","3384","629AC658-7D01-4B50-8645-DDDE219241F4","0x00000000002C53F2"
"A90E62D9-2F0B-4267-8295-AA8FB3F146E9","249","EB-245","0","1025","1030","","302","E5908930-F7EE-4647-8E04-DDE9975D43B1","0x00000000002C53F3"
"C198B228-7883-4742-AB83-4DD87DFA2CF1","435","HS-019","0","22","42","","1201","E7E74BCC-514C-4204-BE2D-DDE9CEAE2A17","0x00000000002C53F4"
"02AEFCE1-E8F8-400C-8F20-D1FC37D5AC45","","AB-0148","0","580","600","","2682","0B2D7D62-3EED-4991-BB0D-DDEC6EC7BB47","0x00000000002C53F5"
"B2B6629F-2D43-4898-BEC5-08703FBC130F","","NM-03331","0","139","144","","2815","80DBD717-B193-487E-BF65-DDFAA4F8D1CF","0x00000000002C53F6"
"3D73E5D3-D73B-497E-8C31-3FB65D83BD46","","EB-692","0","266","301","","5457","3BE26CC5-AA16-494C-8303-DE0A2A9478E1","0x00000000002C53F7"
"DFED61C2-1B73-4E97-967F-7F870818AAEB","","CP-0026","0","310","330","","2939","0408E552-F5FA-4B45-A6D3-DE161526E45F","0x00000000002C53F8"
"6B0AADAB-A483-49EF-8E65-CD6A617FD737","","AB-0001","0","650","1180","","2559","8AC31645-1723-41BB-8FD3-DE2A6A79FEDE","0x00000000002C53F9"
"3F9CF305-22BE-4BF0-A132-636CDA5CA933","","NM-01826","0","537","723","","5572","BC2B0107-5B27-574F-8A1E-DE2F7CEEC47F","0x00000000002C53FA"
