LocationId,DateCreated,PointID,SiteNames,SiteID,AlternateSiteID,AlternateSiteID2,SiteDate,DataReliability,Confidential,SiteType,WL_Continuous,WL_Intermittent,WaterQuality,WaterFlow,Hydraulic,Subsurface,WellorSpgNoData,SubsurfaceType,Easting,Northing,UTMDatum,CoordinateNotes,Altitude,AltitudeAccuracy,AltitudeMethod,AltDatum,Latitude,Longitude,LatLonDatum,CoordinateAccuracy,CoordinateMethod,Township,TownshipDirection,Range,RangeDirection,SectionQuarters,SPX,SPY,QuadName,County,State,LocationNotes,WLReportDeliver,ChemistryReportDeliver,WLReportNote,ChemistryReportNote,X_NAD83_Zone12,Y_NAD83_Zone12,projectname,USGSProjectID,ObjectID,LatitudeDD,LongitudeDD,SSMA_TimeStamp,PublicRelease,Geometry,UTMZone
0413C8C0-CEDC-4990-8679-054BB36E6444,2016-09-22 00:00:00.000,NM-27541,SiteNames_53b5af1a,SiteID_6cf6f5d3,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,645969.0,3790288.0,NAD83,CoordinateNotes_cd5280d1,3976.0,2.5,M,NGVD29,,,NAD83,S,M,2.0,S,35.0,E,9.122,,,Portales,Roosevelt,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-12846.0,9408.0,,,36483,34.24150531675676,-103.39290365972974,0x000000002C3A0066,0,,13
F789C653-D0AD-4E6D-8CE0-054E1615966C,2015-09-28 00:00:00.000,QY-0078,,SiteID_38a98847,AlternateSiteID_a35a8ea0,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,627021.0,3884788.0,NAD83,CoordinateNotes_514b3639,4140.0,10.0,R,,,,NAD27,,R,10.0,N,31.0,E,35.442,,,Tucumcari SE,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,710.0,5948.0,,,31562,,,0x000000002C3A0067,1,,13
A899E99A-CA8F-40C9-9B57-054F0D6789F0,2015-01-27 00:00:00.000,NM-16788,SiteNames_f9066c3f,SiteID_c0edf671,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,678099.0,3790882.0,NAD83,CoordinateNotes_25c4c2d6,3951.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Portales,Roosevelt,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,18248.0,12142.0,,463527100,17290,34.246691987387386,-103.1019438436036,0x000000002C3A0068,0,,13
A2E5C3CF-A03E-422D-A903-054FD9047111,2015-01-27 00:00:00.000,NM-06552,SiteNames_2e9ed895,SiteID_094e6743,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,190427.0,3597890.0,NAD83,CoordinateNotes_9fcc8daa,4913.0,10.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Cow Springs Mountain,Luna,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-14628.0,9700.0,,463527100,26464,32.47913847738738,-108.2671020337838,0x000000002C3A0069,0,,13
2E2C7628-5929-4C1F-A04F-0552AA11B231,2015-01-27 00:00:00.000,NM-15480,,SiteID_49fcea52,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,119053.0,3767716.0,NAD83,CoordinateNotes_14f066b9,6930.0,,U,NGVD29,,,NAD83,S,M,,,,,,,,Luna,Catron,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-17438.0,18876.0,,254,15989,33.98732936405405,-109.0838357190991,0x000000002C3A006A,0,,13
DC1559E8-5699-4458-92FC-0553BEBF258D,2016-04-26 00:00:00.000,SA-0491,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_40d9a0b5,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,183091.0,3764372.0,NAD83,CoordinateNotes_6294849d,6980.0,,R,,,,NAD27,,R,4.0,S,13.0,W,29.331,,,Horse Mountain West,Catron,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-18672.0,5792.0,,,35871,,,0x000000002C3A006B,1,,13
FF1D0E27-24FB-4FA2-9F2B-0556CCA7C488,2015-11-11 00:00:00.000,BW-0564,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_771caae4,AlternateSiteID2_2788856f,,M,0,GW,0,0,1,0.0,0.0,0.0,0.0,,402261.0,3648362.0,NAD83,CoordinateNotes_fce4e842,4128.1,3.3,N,NAVD88,,,NAD27,,R,17.0,S,9.0,E,8.4,,,Holloman,Otero,NM,LocationNotes_cd37213c,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-674.0,13452.0,,,33752,,,0x000000002C3A006C,1,,13
34C09B36-6A4F-472E-B56B-0557FEDCC983,2014-10-17 00:00:00.000,NM-03075,,SiteID_1efea211,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,329789.0,3797400.0,NAD83,CoordinateNotes_cebf6175,4980.0,10.0,M,NGVD29,342032.96027027024,1065519.07063152,NAD27,F,M,1.0,N,1.0,W,2.133,,,San Acacia,SOCORRO,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,6576.0,-4410.0,,,1440,34.30283551027027,-106.85134232988796,0x000000002C3A006D,0,,13
6A0F2E8E-A7FD-4E2F-8D63-055AAA9A0FF7,2011-06-30 00:00:00.000,TV-227,SiteNames_a3c63c1b,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2011-06-01 00:00:00.000,C,0,GW,0,1,0,0.0,0.0,0.0,0.0,,430818.0,4041752.0,NAD83,CoordinateNotes_5a57b500,6722.38,3.3,N,NAVD88,,,NAD27,,G,25.0,N,12.0,E,28.323,,,Taos SW,TAOS,NM,LocationNotes_aa280362,2014-06-24 00:00:00.000,,WLReportNote_e1f8ffed,ChemistryReportNote_0187137c,-8580.0,16666.0,S.Taos Valley,,2885,,,0x000000002C3A006E,1,,13
67840286-C68E-4E4D-A408-055C16AA3D7E,2015-01-27 00:00:00.000,NM-05585,SiteNames_2bf6b9f7,SiteID_b348717d,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,572036.0,3562792.0,NAD83,CoordinateNotes_54cedf1b,3065.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Malaga,Eddy,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-10538.0,-4168.0,,463527100,16547,32.19868221045045,-104.21848721693694,0x000000002C3A006F,0,,13
358EEB7F-6B9D-4682-94E5-055CBA326F51,2015-01-27 00:00:00.000,NM-07387,SiteNames_1250f4ce,SiteID_dda05fd1,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,185154.0,3610704.0,NAD83,CoordinateNotes_f76bb82f,5420.0,10.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Whitewater,Grant,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-12538.0,5524.0,,463500200,28558,32.59262447576577,-108.33188850495496,0x000000002C3A0070,0,,13
0CD31EB0-5F38-4C9D-967B-055ED12D0AA3,2015-08-24 00:00:00.000,AR-0017,SiteNames_c69d7bbb,SiteID_38a98847,AlternateSiteID_2f0f40e4,AlternateSiteID2_d4ae9a7f,2015-08-19 00:00:00.000,C,0,GW,0,1,1,0.0,0.0,0.0,0.0,,226462.0,4081750.0,NAD83,CoordinateNotes_8f522866,5571.02,0.52,I,NAVD88,,,NAD27,,G,,,,,,,,Flora Vista,San Juan,NM,LocationNotes_635f00b1,2019-07-23 00:00:00.000,2019-07-23 00:00:00.000,WLReportNote_eda6a9ba,ChemistryReportNote_30676dfd,-4522.0,3010.0,,,31453,36.84338711711712,-108.05656873873872,0x000000002C3A0071,1,,13
D3E993CE-E1E3-45CF-AAFA-055EE469AB72,2015-01-27 00:00:00.000,NM-18209,SiteNames_6c070c6e,SiteID_d8bccbdf,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,561580.0,3797026.0,NAD83,CoordinateNotes_cb00dd07,4162.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Alamo Ranch,De Baca,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,194.0,-4914.0,,463527100,24108,34.31274499972972,-104.33072752225226,0x000000002C3A0072,0,,13
E3A35BD6-1BBA-4F63-A47E-055EF1BBF70E,2015-01-27 00:00:00.000,NM-17578,SiteNames_97e75f65,SiteID_1b82c7ca,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,613274.0,3804626.0,NAD83,CoordinateNotes_643a8f9e,4279.27,0.01,G,NAVD88,,,NAD83,H,G,,,,,,,,Upton,Roosevelt,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-7636.0,14606.0,,463538100,19385,34.37588002558558,-103.7557789027928,0x000000002C3A0073,0,,13
FD365756-66D9-4666-AF89-055FEE69926C,2015-01-27 00:00:00.000,NM-11793,SiteNames_8e9e1999,SiteID_9e6dc9ce,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,554531.0,3662724.0,NAD83,CoordinateNotes_a3e9f3c5,3503.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Hagerman SW,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-1010.0,-1296.0,,463527100,9252,33.10176508432433,-104.4137856690991,0x000000002C3A0074,0,,13
EF20CC2C-ECB9-4274-B9EB-055FF9972E56,2015-05-28 00:00:00.000,SR-0028,SiteNames_c2cc78be,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2015-05-23 00:00:00.000,C,0,SP,0,0,1,1.0,0.0,0.0,0.0,,433579.0,3946584.0,NAD83,CoordinateNotes_5ff382eb,10262.2,3.3,N,NAVD88,,,WGS84,,G,,,,,,,,Aspen Basin,Santa Fe,NM,LocationNotes_2c0bcdf3,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,6354.0,-13896.0,,,31036,35.660540810810815,-105.74805575675676,0x000000002C3A0075,1,,13
6F2CA66F-C42E-4937-A4D9-0562EE164170,2015-12-03 00:00:00.000,BW-0687,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_02e91942,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,507318.0,3780340.0,NAD83,CoordinateNotes_79920d25,5355.25,3.3,N,NAVD88,,,NAD27,,R,2.0,S,18.0,E,30.33,,,Cowboy Mesa,Lincoln,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,16256.0,6200.0,,,34039,,,0x000000002C3A0076,1,,13
57847200-934A-475B-8DE7-0563BF80F39A,2015-01-27 00:00:00.000,NM-07461,SiteNames_08ae5a08,SiteID_46afe825,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,679898.0,3588084.0,NAD83,CoordinateNotes_d981d9b5,3543.7,,U,NGVD29,,,NAD83,T,M,,,,,,,,Hobbs SW,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,8756.0,-15566.0,,463527100,25618,32.416829575765775,-103.09825881711711,0x000000002C3A0077,0,,13
13A20C80-5AD0-40E9-871A-056583911823,2015-11-11 00:00:00.000,BW-0544,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_bca67056,AlternateSiteID2_2788856f,,M,0,GW,0,0,1,0.0,0.0,0.0,0.0,,397928.0,3654608.0,NAD83,CoordinateNotes_fce4e842,4302.44,3.3,N,NAVD88,,,NAD27,,R,16.0,S,9.0,E,25.1,,,Alamogordo North,Otero,NM,LocationNotes_cd37213c,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-10794.0,14068.0,,,33733,,,0x000000002C3A0078,1,,13
76B0DC57-310B-4692-A451-056905440D39,2015-01-27 00:00:00.000,NM-14972,SiteNames_8dcca09f,SiteID_3802d488,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,468203.0,3710888.0,NAD83,CoordinateNotes_f6d76632,6382.0,10.0,M,NGVD29,,,NAD83,U,M,,,,,,,,Jacob Spring,Lincoln,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,19600.0,-14982.0,,463500200,28464,33.536494797027025,-105.37785057342344,0x000000002C3A0079,0,,13
AB9A8879-539C-4C65-A52C-056918505831,2015-01-27 00:00:00.000,NM-06498,SiteNames_6467410c,SiteID_42839042,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,517077.0,3570448.0,NAD83,CoordinateNotes_56ea86f2,4162.5,,U,NGVD29,,,NAD83,T,M,,,,,,,,Martha Creek,Eddy,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-18984.0,-12402.0,,463527100,12831,32.270324270270265,-104.78765398702704,0x000000002C3A007A,0,,13
F813F4F5-BFC9-446D-A9F4-056B8ED6A3A8,2015-01-27 00:00:00.000,NM-18598,SiteNames_f56db001,SiteID_05f36f1e,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,610021.0,3812124.0,NAD83,CoordinateNotes_12b59ae7,4384.0,5.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Melrose East,Curry,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-19610.0,2884.0,,407,19266,34.442446441981986,-103.76607028666668,0x000000002C3A007B,0,,13
20FF55D4-F8B3-47CE-B2AD-056CADCA02EC,2015-01-27 00:00:00.000,NM-13024,SiteNames_7174bc9b,SiteID_28382194,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,552805.0,3671160.0,NAD83,CoordinateNotes_bcf7f801,3746.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Bottomless Lakes,Chaves,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-13506.0,-13590.0,,463527100,26015,33.177393497567564,-104.40941782567567,0x000000002C3A007C,0,,13
1E43225D-1719-45F1-983A-056F70E46494,2015-01-27 00:00:00.000,NM-05860,SiteNames_0907da8d,SiteID_15a8ee06,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,250486.0,3558636.0,NAD83,CoordinateNotes_4b31f975,4210.0,5.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Carne,Luna,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-3328.0,-14614.0,,463527100,9208,32.137318742342345,-107.643618931982,0x000000002C3A007D,0,,13
5BCECC75-050F-4AD2-A8C5-05723E3B270E,2015-11-11 00:00:00.000,BW-0459,SiteNames_0611fa7e,SiteID_38a98847,AlternateSiteID_f6812046,AlternateSiteID2_2788856f,,M,0,GW,0,1,1,0.0,0.0,0.0,0.0,,381969.0,3543848.0,NAD83,CoordinateNotes_e21b76d0,4070.5,,R,,,,NAD27,,R,24.0,S,7.0,E,34.144,,,Desert,Otero,NM,LocationNotes_cd37213c,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-3218.0,-16812.0,,,33648,,,0x000000002C3A007E,1,,13
5045100B-9D1E-47D7-A212-05735B244FA4,2014-10-17 00:00:00.000,NM-01831,SiteNames_225e543c,SiteID_13956fae,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,328807.0,3524960.0,NAD83,CoordinateNotes_85a4425b,4082.0,1.0,L,NGVD29,315129.9908108108,1064058.1680822675,NAD27,S,M,28.0,S,3.0,E,19.133,,,Strauss,DONA ANA,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-11992.0,-1020.0,,463500208,2244,31.849248990810818,-106.51468753230913,0x000000002C3A007F,0,,13
83FB8831-F08B-423F-8520-0573D2588285,2015-01-27 00:00:00.000,NM-16572,,SiteID_65534ea5,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,192148.0,3767674.0,NAD83,CoordinateNotes_702e834e,7620.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Wallace Mesa,Catron,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-16656.0,-10326.0,,,16366,34.009250682972976,-108.30650239405406,0x000000002C3A0080,0,,13
D4EAEAC8-E612-47BF-B4AA-057464E7C90E,2015-01-27 00:00:00.000,NM-25935,SiteNames_19b33a50,SiteID_41682d61,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,427389.0,4023138.0,NAD83,CoordinateNotes_86ab4fde,6160.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Trampas,Rio Arriba,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,3742.0,17928.0,,,20331,36.35014824351351,-105.8154730682883,0x000000002C3A0081,0,,13
86C0255F-0298-4CA7-B499-057644798621,2015-01-27 00:00:00.000,NM-24008,SiteNames_9e06f56b,SiteID_77bb7b7b,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,483568.0,3919460.0,NAD83,CoordinateNotes_8eab1493,6300.0,10.0,M,NGVD29,,,NAD83,U,M,,,,,,,,Tecolote,San Miguel,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,8776.0,-3990.0,,463510500,24357,35.41826531405406,-105.19872311693692,0x000000002C3A0082,0,,13
CBFD7988-0BC7-4015-A9C9-057D6D689951,2015-01-27 00:00:00.000,NM-11001,SiteNames_73b5244e,SiteID_bbe0ef56,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,603619.0,3656522.0,NAD83,CoordinateNotes_b388a4bd,4334.0,2.5,M,NGVD29,,,NAD83,T,M,,,,,,,,Buckeye NW,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-13500.0,4862.0,,463527100,18435,33.04086399180181,-103.8679627816216,0x000000002C3A0083,0,,13
EC114C74-BC5C-49F3-812D-057DA43018D2,2019-10-08 00:00:00.000,SB-0560,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_5dd6cce0,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,446547.0,3450841.0,NAD83,CoordinateNotes_4add0549,4530.0,,R,,,,NAD27,,R,,,,,,,,,Hudspeth,TX,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-18542.0,1048.0,,,38914,31.19110844144144,-105.53343404504506,0x000000002C3A0084,0,,13
701B8774-F6A9-40C8-BF98-057ED5D0119F,2015-09-28 00:00:00.000,QY-0940,SiteNames_3e6616b2,SiteID_38a98847,AlternateSiteID_6d9ac2ec,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,604225.0,3878672.0,NAD83,CoordinateNotes_514b3639,4350.0,10.0,R,,,,NAD27,,R,9.0,N,28.0,E,23.212,,,Circle S Mesa,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,7314.0,5552.0,,,32318,,,0x000000002C3A0085,1,,13
8CB64A4D-E5D1-4249-9510-057FDAEC8281,2015-01-27 00:00:00.000,NM-07479,SiteNames_852aa328,SiteID_5048d3f7,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,641020.0,3613540.0,NAD83,CoordinateNotes_6b725ba9,3633.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Lea,Lea,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,11354.0,10210.0,,463527100,28261,32.65182695198199,-103.51653686171171,0x000000002C3A0086,0,,13
20553E9D-B7F2-46D7-9A9E-0581D81E1BB7,2014-10-17 00:00:00.000,NM-03347,SiteNames_704a96a9,SiteID_5d4f8e3b,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,604396.0,3895250.0,NAD83,CoordinateNotes_a83190ec,4110.0,,M,NGVD29,350239.1491891892,1034323.8562874636,NAD27,U,M,10.0,N,30.0,E,35.43222,,,Bulldog Mesa,QUAY,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-12046.0,16560.0,,463500200,899,35.193414969189185,-103.86701072643632,0x000000002C3A0087,0,,13
65C3B309-8321-4EE6-BACE-05823F852483,2014-04-03 00:00:00.000,EB-150,SiteNames_2ff0b6a8,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,2003-03-27 00:00:00.000,C,0,GW,0,1,1,0.0,0.0,0.0,0.0,,407916.0,3959509.0,NAD83,CoordinateNotes_3678a93f,7022.86,0.01,L,NGVD29,354150.4933423424,1055750.4317334597,NAD27,5,G,17.0,N,9.0,E,15.4443,,,Santa Fe,SANTA FE,NM,LocationNotes_8650bb6c,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-4676.0,8696.0,Espanola Basin,,2799,,,0x000000002C3A0088,1,,13
812079E0-33FB-460C-BDD1-05841B9DCBF7,2015-09-28 00:00:00.000,QY-0532,SiteNames_75e91a12,SiteID_38a98847,AlternateSiteID_eb1626c8,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,684258.0,3964248.0,NAD83,CoordinateNotes_514b3639,4360.0,10.0,R,,,,NAD27,,R,17.0,N,35.0,E,24.322,,,Kerlin Hill,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,18844.0,13288.0,,,32167,,,0x000000002C3A0089,1,,13
3F9BBF04-FDFF-476A-B7B1-05867F496161,2012-11-14 00:00:00.000,QU-084,SiteNames_21ed3680,SiteID_38a98847,AlternateSiteID_3dcc9006,AlternateSiteID2_2788856f,2012-11-06 00:00:00.000,C,0,GW,0,1,1,0.0,0.0,1.0,0.0,LL,427876.0,4075870.0,NAD83,CoordinateNotes_5a57b500,7347.75,3.3,N,NAVD88,,,NAD27,,G,,,,,,,,Guadalupe Mountain,TAOS,NM,LocationNotes_85f1b96b,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-15384.0,14592.0,Questa Red River,,1740,,,0x000000002C3A008A,1,,13
5295CF76-EB53-46EF-ACAF-058F6D88555F,2015-01-27 00:00:00.000,NM-08869,SiteNames_05e8ad20,SiteID_f7a63ea4,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,222810.0,3642578.0,NAD83,CoordinateNotes_2f8a7c14,5830.0,12.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Hurley West,Grant,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,18148.0,14688.0,,463527100,17860,32.88156708432433,-107.98849296450452,0x000000002C3A008B,0,,13
28A492B2-E695-46D2-BEBA-0590BA93079D,2016-03-07 00:00:00.000,TO-0020,SiteNames_14e2ee6c,SiteID_38a98847,AlternateSiteID_433a43f3,AlternateSiteID2_2788856f,,U,0,GW,0,1,1,0.0,0.0,0.0,0.0,,398745.0,3820020.0,NAD83,CoordinateNotes_79920d25,6484.18,3.3,N,NAVD88,,,NAD27,,R,2.0,N,8.0,E,15.442,,,Round Top,Torrance,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-1392.0,13590.0,,,35093,,,0x000000002C3A008C,1,,13
85D7203A-EC99-4C0A-8A17-0591B1D6923F,2015-01-27 00:00:00.000,NM-07427,SiteNames_9149c56b,SiteID_bec75467,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,288495.0,3617204.0,NAD83,CoordinateNotes_c6fa02d3,4525.0,10.0,M,NGVD29,,,NAD83,T,M,,,,,,,,Nutt,Luna,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,14480.0,13204.0,,863700200,18804,32.66931678495496,-107.27623971954957,0x000000002C3A008D,0,,13
D7FC5053-509C-4989-AAA4-05942ADE61BB,2014-04-03 00:00:00.000,EB-395,SiteNames_ba786337,SiteID_38a98847,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,405084.0,3936195.0,NAD83,CoordinateNotes_5a57b500,6196.09,3.3,N,NAVD88,353017.52487387386,1060323.1672831804,NAD27,R,M,15.0,N,8.0,E,26.224,,,Turquoise Hill,SANTA FE,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,944.0,6646.0,Espanola Basin,,5859,,,0x000000002C3A008E,1,,13
D510ADF4-FF43-4185-8348-059588906E9D,2015-01-27 00:00:00.000,NM-20934,SiteNames_161d3629,SiteID_5dfa34a7,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,584491.0,3844296.0,NAD83,CoordinateNotes_0352a2f9,4588.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Cunavea Basin,Quay,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-16786.0,-12614.0,,407,8402,34.735867410360356,-104.04341478522524,0x000000002C3A008F,0,,13
264F4F99-11FD-4264-8EE4-0596366BD6D5,2015-01-27 00:00:00.000,NM-24738,SiteNames_27460ebd,SiteID_a7c549b1,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,418027.0,3960800.0,NAD83,CoordinateNotes_bdfacc09,6565.0,10.0,M,NGVD29,,,NAD83,S,M,,,,,,,,Agua Fria,Santa Fe,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,9850.0,16490.0,,,22111,35.78692345855856,-105.92545016126128,0x000000002C3A0090,0,,13
536A03A2-9680-460C-B165-0597540526E9,2015-01-27 00:00:00.000,NM-19716,SiteNames_a9b377cc,SiteID_535753d5,AlternateSiteID_5ce57898,AlternateSiteID2_2788856f,,U,0,GW,0,1,0,0.0,0.0,0.0,0.0,,549628.0,3812732.0,NAD83,CoordinateNotes_0512af37,4331.0,,U,NGVD29,,,NAD83,T,M,,,,,,,,Alamogordo Dam,De Baca,NM,LocationNotes_63453ba9,,,WLReportNote_8f130157,ChemistryReportNote_0187137c,-7542.0,-18358.0,,463527100,16018,34.45467699261262,-104.44431462594596,0x000000002C3A0091,0,,13
